OrderID,OrderDate,CustomerID,ProductID,Quantity,ProductName,Category,UnitCost,UnitPrice,Region,DiscountPct,Revenue,DiscountAmount,NetRevenue,Cost,Profit,ProfitMarginPct,OrderStatus,DeliveryDays,OnTime,Returned
50430,2025-04-15,1025,2002,10,Full Cream Milk,Dairy,15,24.5,Gauteng,0.1,245.0,24.5,220.5,150,70.5,31.97278911564626,Completed,3.0,Yes,No
50431,2025-04-09,1042,2011,11,Potato Chips,Snacks,12,24.99,Gauteng,0.15,274.89,41.2335,233.6565,132,101.6565,43.50681449050208,Cancelled,6.0,No,No
50432,2026-05-26,1036,2018,6,LED Television,Electronics,3800,5499.99,Free State,0.05,32999.94,1649.9970000000003,31349.943000000003,22800,8549.943000000003,27.2725950410819,Completed,3.0,Yes,No
50433,2026-01-20,1027,2015,9,Cheese 500g,Dairy,55,84.99,KwaZulu-Natal,0.1,764.91,76.491,688.419,495,193.41899999999998,28.09611588291433,Pending,2.0,Yes,No
50434,2026-02-09,1038,2009,9,Breakfast Cereal,Groceries,55,89.99,Free State,0.05,809.91,40.4955,769.4145,495,274.4145,35.665366327252734,Pending,2.0,Yes,No
50435,2026-06-02,1007,2019,8,Bluetooth Speaker,Electronics,500,799.99,KwaZulu-Natal,0.05,6399.92,319.99600000000004,6079.924,4000,2079.924,34.20970393708869,Completed,1.0,Yes,No
50436,2026-04-21,1005,2009,5,Breakfast Cereal,Groceries,55,89.99,Free State,0.03,449.95,13.4985,436.4515,275,161.4515,36.99185361947433,Completed,5.0,No,No
50437,2026-03-13,1043,2003,1,Rice 10kg,Groceries,120,179.99,Eastern Cape,0.0,179.99,0.0,179.99,120,59.99000000000001,33.32962942385688,Completed,3.0,Yes,No
50438,2025-01-23,1045,2009,9,Breakfast Cereal,Groceries,55,89.99,Western Cape,0.15,809.91,121.48649999999999,688.4235,495,193.4235,28.09658589516482,Completed,3.0,Yes,No
50439,2026-04-03,1031,2014,1,Toilet Paper,Household,70,109.99,KwaZulu-Natal,0.08,109.99,8.799199999999999,101.1908,70,31.190799999999996,30.82375077576222,Completed,5.0,No,No
50440,2025-03-24,1023,2019,8,Bluetooth Speaker,Electronics,500,799.99,Eastern Cape,0.0,6399.92,0.0,6399.92,4000,2399.92,37.499218740234255,Completed,2.0,Yes,No
50441,2025-05-25,1042,2007,5,Cooking Oil 2L,Groceries,80,119.99,Gauteng,0.03,599.9499999999999,17.998499999999996,581.9514999999999,400,181.9514999999999,31.265749809047648,Completed,2.0,Yes,No
50442,2025-03-26,1010,2016,3,Chicken 2kg,Fresh Produce,85,129.99,Free State,0.08,389.97,31.1976,358.7724,255,103.7724,28.924298524635677,Cancelled,2.0,Yes,No
50443,2025-03-19,1032,2016,11,Chicken 2kg,Fresh Produce,85,129.99,Eastern Cape,0.15,1429.89,214.48350000000002,1215.4065,935,280.40650000000005,23.071005461958617,Completed,3.0,Yes,No
50444,2026-04-02,1043,2001,7,White Bread,Bakery,10,18.99,Eastern Cape,0.0,132.92999999999998,0.0,132.92999999999998,70,62.92999999999998,47.34070563454449,Pending,1.0,Yes,No
50445,2025-01-01,1030,2004,7,Coca-Cola 2L,Beverages,17,26.99,Eastern Cape,0.05,188.92999999999998,9.446499999999999,179.4835,119,60.48349999999999,33.69864082213685,Cancelled,4.0,No,No
50446,2025-02-20,1039,2004,9,Coca-Cola 2L,Beverages,17,26.99,Gauteng,0.1,242.91,24.291,218.619,153,65.619,30.015231978922234,Completed,6.0,No,No
50447,2026-03-22,1031,2007,7,Cooking Oil 2L,Groceries,80,119.99,KwaZulu-Natal,0.05,839.93,41.9965,797.9335,560,237.93349999999998,29.818712962922344,Completed,2.0,Yes,No
50448,2026-03-25,1018,2008,11,Instant Coffee,Beverages,90,139.99,Free State,0.05,1539.89,76.99450000000002,1462.8955,990,472.8955000000001,32.32599321004132,Completed,5.0,No,No
50449,2026-05-03,1036,2017,3,Beef Mince 1kg,Fresh Produce,100,159.99,Free State,0.0,479.97,0.0,479.97,300,179.97000000000003,37.49609350584412,Cancelled,4.0,No,No
50450,2025-02-03,1002,2005,11,Laundry Powder,Cleaning,100,145.0,Free State,0.15,1595.0,239.25,1355.75,1100,255.75,18.864097363083165,Completed,3.0,Yes,No
50451,2025-12-14,1014,2007,1,Cooking Oil 2L,Groceries,80,119.99,Western Cape,0.05,119.99,5.9995,113.9905,80,33.9905,29.818712962922344,Completed,4.0,No,No
50452,2025-04-05,1013,2020,8,Microwave Oven,Electronics,1200,1799.99,Free State,0.0,14399.92,0.0,14399.92,9600,4799.92,33.33296296090534,Completed,1.0,Yes,No
50453,2025-03-13,1029,2020,12,Microwave Oven,Electronics,1200,1799.99,Eastern Cape,0.1,21599.88,2159.9880000000003,19439.892,14400,5039.892,25.925514401005934,Pending,5.0,No,No
50454,2025-06-03,1012,2004,3,Coca-Cola 2L,Beverages,17,26.99,KwaZulu-Natal,0.08,80.97,6.4776,74.4924,51,23.492400000000004,31.53663997938045,Completed,1.0,Yes,No
50455,2025-09-07,1039,2006,12,Chocolate Bar,Snacks,9,17.99,Gauteng,0.15,215.88,32.382,183.498,108,75.49799999999999,41.14377268417094,Completed,4.0,No,No
50456,2026-03-14,1002,2007,8,Cooking Oil 2L,Groceries,80,119.99,Free State,0.1,959.92,95.992,863.928,640,223.928,25.919752571973593,Completed,6.0,No,No
50457,2025-04-28,1032,2018,8,LED Television,Electronics,3800,5499.99,Eastern Cape,0.05,43999.92,2199.996,41799.924,30400,11399.923999999999,27.272595041081892,Pending,2.0,Yes,No
50458,2025-11-02,1013,2005,5,Laundry Powder,Cleaning,100,145.0,Free State,0.05,725.0,36.25,688.75,500,188.75,27.404718693284934,Completed,2.0,Yes,Yes
50459,2025-09-25,1046,2020,12,Microwave Oven,Electronics,1200,1799.99,Gauteng,0.15,21599.88,3239.982,18359.898,14400,3959.898000000001,21.568191718712168,Cancelled,5.0,No,No
50460,2025-02-23,1027,2003,1,Rice 10kg,Groceries,120,179.99,KwaZulu-Natal,0.03,179.99,5.3997,174.5903,120,54.59030000000001,31.26765919985246,Pending,2.0,Yes,No
50461,2025-08-24,1049,2007,10,Cooking Oil 2L,Groceries,80,119.99,Western Cape,0.1,1199.8999999999999,119.99,1079.9099999999999,800,279.90999999999985,25.919752571973582,Completed,4.0,No,No
50462,2026-01-24,1041,2014,7,Toilet Paper,Household,70,109.99,Eastern Cape,0.08,769.93,61.5944,708.3356,490,218.3356,30.82375077576222,Completed,2.0,Yes,No
50463,2026-02-05,1017,2007,12,Cooking Oil 2L,Groceries,80,119.99,Eastern Cape,0.15,1439.8799999999999,215.98199999999997,1223.898,960,263.8979999999999,21.56209095856027,Completed,3.0,Yes,No
50464,2025-10-30,1040,2005,10,Laundry Powder,Cleaning,100,145.0,Western Cape,0.05,1450.0,72.5,1377.5,1000,377.5,27.404718693284934,Completed,2.0,Yes,No
50465,2025-07-26,1031,2005,5,Laundry Powder,Cleaning,100,145.0,KwaZulu-Natal,0.03,725.0,21.75,703.25,500,203.25,28.90152861713473,Completed,2.0,Yes,No
50466,2025-08-17,1034,2002,8,Full Cream Milk,Dairy,15,24.5,Gauteng,0.05,196.0,9.8,186.2,120,66.19999999999999,35.5531686358754,Pending,4.0,No,No
50467,2025-03-16,1024,2006,9,Chocolate Bar,Snacks,9,17.99,Gauteng,0.1,161.91,16.191,145.719,81,64.719,44.41356309060589,Completed,3.0,Yes,No
50468,2026-03-11,1045,2015,11,Cheese 500g,Dairy,55,84.99,Western Cape,0.05,934.89,46.7445,888.1455,605,283.14549999999997,31.880530836445153,Completed,4.0,No,No
50469,2025-04-13,1035,2010,7,Orange Juice,Beverages,25,44.99,KwaZulu-Natal,0.05,314.93,15.746500000000001,299.1835,175,124.18349999999998,41.50746949614534,Completed,2.0,Yes,No
50470,2026-02-26,1048,2007,7,Cooking Oil 2L,Groceries,80,119.99,Free State,0.08,839.93,67.1944,772.7356,560,212.73559999999998,27.530192733452424,Completed,2.0,Yes,No
50471,2025-11-02,1006,2005,1,Laundry Powder,Cleaning,100,145.0,Western Cape,0.08,145.0,11.6,133.4,100,33.400000000000006,25.03748125937032,Pending,6.0,No,Yes
50472,2025-04-08,1019,2001,4,White Bread,Bakery,10,18.99,Gauteng,0.03,75.96,2.2788,73.68119999999999,40,33.68119999999999,45.71206766447886,Completed,3.0,Yes,No
50473,2025-12-01,1030,2013,2,Shampoo,Personal Care,65,99.99,Eastern Cape,0.03,199.98,5.9994,193.98059999999998,130,63.98059999999998,32.982989020551535,Completed,4.0,No,No
50474,2026-03-11,1007,2018,2,LED Television,Electronics,3800,5499.99,KwaZulu-Natal,0.05,10999.98,549.999,10449.981,7600,2849.9809999999998,27.272595041081892,Completed,6.0,No,No
50475,2026-03-23,1010,2013,2,Shampoo,Personal Care,65,99.99,Free State,0.05,199.98,9.999,189.981,130,59.980999999999995,31.57210457887894,Completed,5.0,No,No
50476,2025-11-04,1041,2018,4,LED Television,Electronics,3800,5499.99,Eastern Cape,0.15,21999.96,3299.9939999999997,18699.966,15200,3499.9660000000003,18.71642975179741,Cancelled,4.0,No,Yes
50477,2025-09-06,1032,2005,1,Laundry Powder,Cleaning,100,145.0,Eastern Cape,0.03,145.0,4.35,140.65,100,40.650000000000006,28.901528617134737,Completed,2.0,Yes,No
50478,2025-06-15,1034,2013,4,Shampoo,Personal Care,65,99.99,Gauteng,0.0,399.96,0.0,399.96,260,139.95999999999998,34.99349934993499,Cancelled,6.0,No,No
50479,2026-04-26,1028,2004,2,Coca-Cola 2L,Beverages,17,26.99,Western Cape,0.08,53.98,4.3184,49.6616,34,15.6616,31.53663997938045,Completed,2.0,Yes,No
50480,2025-12-01,1015,2017,5,Beef Mince 1kg,Fresh Produce,100,159.99,Eastern Cape,0.03,799.95,23.9985,775.9515,500,275.9515,35.562982995715586,Pending,3.0,Yes,Yes
50481,2026-06-26,1030,2003,3,Rice 10kg,Groceries,120,179.99,Eastern Cape,0.08,539.97,43.1976,496.7724,360,136.7724,27.53220589549661,Completed,6.0,No,No
50482,2025-04-16,1037,2017,12,Beef Mince 1kg,Fresh Produce,100,159.99,KwaZulu-Natal,0.05,1919.88,95.99400000000001,1823.8860000000002,1200,623.8860000000002,34.20641421667802,Pending,6.0,No,No
50483,2025-03-22,1029,2011,8,Potato Chips,Snacks,12,24.99,Eastern Cape,0.15,199.92,29.987999999999996,169.932,96,73.93199999999999,43.50681449050208,Pending,4.0,No,Yes
50484,2025-05-13,1022,2020,4,Microwave Oven,Electronics,1200,1799.99,Free State,0.05,7199.96,359.99800000000005,6839.9619999999995,4800,2039.9619999999995,29.824171537795085,Completed,2.0,Yes,No
50485,2025-05-18,1004,2004,1,Coca-Cola 2L,Beverages,17,26.99,Free State,0.05,26.99,1.3495,25.6405,17,8.6405,33.69864082213685,Completed,5.0,No,No
50486,2025-07-03,1020,2002,1,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.08,24.5,1.96,22.54,15,7.539999999999999,33.451641526175685,Cancelled,1.0,Yes,No
50487,2026-02-05,1032,2020,12,Microwave Oven,Electronics,1200,1799.99,Eastern Cape,0.15,21599.88,3239.982,18359.898,14400,3959.898000000001,21.568191718712168,Completed,3.0,Yes,No
50488,2025-11-26,1036,2016,10,Chicken 2kg,Fresh Produce,85,129.99,Free State,0.05,1299.9,64.995,1234.9050000000002,850,384.9050000000002,31.16879436069982,Completed,1.0,Yes,No
50489,2026-05-23,1050,2018,3,LED Television,Electronics,3800,5499.99,Eastern Cape,0.0,16499.97,0.0,16499.97,11400,5099.970000000001,30.9089652890278,Pending,3.0,Yes,No
50490,2025-03-10,1004,2008,9,Instant Coffee,Beverages,90,139.99,Free State,0.05,1259.91,62.99550000000001,1196.9145,810,386.9145000000001,32.325993210041325,Pending,5.0,No,No
50491,2026-06-30,1027,2003,7,Rice 10kg,Groceries,120,179.99,KwaZulu-Natal,0.05,1259.93,62.996500000000005,1196.9335,840,356.9335000000001,29.8206625514283,Cancelled,6.0,No,No
50492,2025-02-22,1017,2009,2,Breakfast Cereal,Groceries,55,89.99,Eastern Cape,0.03,179.98,5.399399999999999,174.5806,110,64.5806,36.99185361947433,Completed,6.0,No,No
50493,2026-03-26,1012,2020,9,Microwave Oven,Electronics,1200,1799.99,KwaZulu-Natal,0.1,16199.91,1619.991,14579.919,10800,3779.919,25.925514401005934,Completed,4.0,No,No
50494,2025-07-24,1022,2006,10,Chocolate Bar,Snacks,9,17.99,Free State,0.05,179.89999999999998,8.995,170.90499999999997,90,80.90499999999997,47.339165033205575,Completed,3.0,Yes,Yes
50495,2025-05-06,1017,2010,2,Orange Juice,Beverages,25,44.99,Eastern Cape,0.05,89.98,4.4990000000000006,85.48100000000001,50,35.48100000000001,41.50746949614535,Completed,2.0,Yes,Yes
50496,2025-02-12,1010,2010,3,Orange Juice,Beverages,25,44.99,Free State,0.08,134.97,10.797600000000001,124.1724,75,49.172399999999996,39.60010437101965,Completed,2.0,Yes,No
50497,2025-04-21,1001,2013,11,Shampoo,Personal Care,65,99.99,Eastern Cape,0.15,1099.8899999999999,164.98349999999996,934.9064999999999,715,219.90649999999994,23.521763941099987,Completed,2.0,Yes,No
50498,2025-07-02,1022,2017,10,Beef Mince 1kg,Fresh Produce,100,159.99,Free State,0.15,1599.9,239.985,1359.915,1000,359.91499999999996,26.465992359816603,Completed,4.0,No,No
50499,2025-04-05,1026,2009,2,Breakfast Cereal,Groceries,55,89.99,KwaZulu-Natal,0.03,179.98,5.399399999999999,174.5806,110,64.5806,36.99185361947433,Completed,3.0,Yes,No
50500,2026-01-09,1018,2017,3,Beef Mince 1kg,Fresh Produce,100,159.99,Free State,0.08,479.97,38.397600000000004,441.5724,300,141.57240000000002,32.060971202004474,Pending,6.0,No,No
50501,2026-06-04,1050,2009,6,Breakfast Cereal,Groceries,55,89.99,Eastern Cape,0.08,539.9399999999999,43.19519999999999,496.74479999999994,330,166.74479999999994,33.567497837924016,Completed,5.0,No,No
50502,2025-12-26,1014,2009,9,Breakfast Cereal,Groceries,55,89.99,Western Cape,0.1,809.91,80.991,728.919,495,233.91899999999998,32.09122001210011,Completed,2.0,Yes,No
50503,2025-10-08,1047,2001,9,White Bread,Bakery,10,18.99,Western Cape,0.05,170.91,8.5455,162.3645,90,72.36449999999999,44.56916382583631,Completed,1.0,Yes,No
50504,2025-07-14,1029,2002,7,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.08,171.5,13.72,157.78,105,52.78,33.45164152617569,Completed,2.0,Yes,No
50505,2025-07-14,1012,2016,12,Chicken 2kg,Fresh Produce,85,129.99,KwaZulu-Natal,0.05,1559.88,77.99400000000001,1481.8860000000002,1020,461.8860000000002,31.16879436069982,Completed,6.0,No,No
50506,2025-04-03,1036,2001,3,White Bread,Bakery,10,18.99,Free State,0.08,56.97,4.5576,52.4124,30,22.412399999999998,42.761636559287496,Completed,4.0,No,No
50507,2025-03-02,1035,2010,4,Orange Juice,Beverages,25,44.99,KwaZulu-Natal,0.08,179.96,14.3968,165.5632,100,65.5632,39.60010437101965,Cancelled,5.0,No,No
50508,2025-02-20,1012,2018,6,LED Television,Electronics,3800,5499.99,KwaZulu-Natal,0.1,32999.94,3299.9940000000006,29699.946000000004,22800,6899.946000000004,23.232183654475342,Completed,3.0,Yes,No
50509,2026-02-07,1007,2008,11,Instant Coffee,Beverages,90,139.99,KwaZulu-Natal,0.1,1539.89,153.98900000000003,1385.901,990,395.90100000000007,28.566326166154727,Completed,5.0,No,No
50510,2025-01-05,1029,2011,5,Potato Chips,Snacks,12,24.99,Eastern Cape,0.03,124.94999999999999,3.7484999999999995,121.2015,60,61.201499999999996,50.495662182398725,Completed,1.0,Yes,No
50511,2026-04-11,1011,2002,2,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.08,49.0,3.92,45.08,30,15.079999999999998,33.451641526175685,Completed,2.0,Yes,No
50512,2026-06-18,1033,2008,6,Instant Coffee,Beverages,90,139.99,Eastern Cape,0.05,839.94,41.99700000000001,797.9430000000001,540,257.9430000000001,32.325993210041325,Completed,2.0,Yes,No
50513,2026-02-09,1006,2008,3,Instant Coffee,Beverages,90,139.99,Western Cape,0.0,419.97,0.0,419.97,270,149.97000000000003,35.70969354953925,Cancelled,2.0,Yes,Yes
50514,2026-05-28,1047,2017,8,Beef Mince 1kg,Fresh Produce,100,159.99,Western Cape,0.05,1279.92,63.99600000000001,1215.924,800,415.924,34.20641421667801,Completed,3.0,Yes,No
50515,2025-08-21,1015,2015,2,Cheese 500g,Dairy,55,84.99,Eastern Cape,0.08,169.98,13.5984,156.3816,110,46.38159999999999,29.659243798503145,Completed,1.0,Yes,Yes
50516,2026-06-08,1032,2017,1,Beef Mince 1kg,Fresh Produce,100,159.99,Eastern Cape,0.08,159.99,12.7992,147.1908,100,47.190799999999996,32.060971202004474,Completed,2.0,Yes,No
50517,2025-12-12,1011,2013,9,Shampoo,Personal Care,65,99.99,Eastern Cape,0.05,899.91,44.9955,854.9145,585,269.9145,31.57210457887894,Cancelled,5.0,No,No
50518,2025-02-15,1023,2019,12,Bluetooth Speaker,Electronics,500,799.99,Eastern Cape,0.15,9599.880000000001,1439.9820000000002,8159.898000000001,6000,2159.898000000001,26.469669106157955,Cancelled,3.0,Yes,No
50519,2026-06-30,1026,2005,3,Laundry Powder,Cleaning,100,145.0,KwaZulu-Natal,0.08,435.0,34.800000000000004,400.2,300,100.19999999999999,25.037481259370313,Completed,3.0,Yes,No
50520,2025-03-19,1034,2012,11,Dishwashing Liquid,Cleaning,45,69.99,Gauteng,0.1,769.89,76.989,692.901,495,197.90099999999995,28.561223031861687,Cancelled,1.0,Yes,No
50521,2025-03-14,1046,2001,1,White Bread,Bakery,10,18.99,Gauteng,0.03,18.99,0.5697,18.420299999999997,10,8.420299999999997,45.71206766447886,Completed,2.0,Yes,No
50522,2025-09-06,1034,2005,7,Laundry Powder,Cleaning,100,145.0,Gauteng,0.0,1015.0,0.0,1015.0,700,315.0,31.03448275862069,Completed,5.0,No,No
50523,2025-02-16,1029,2008,10,Instant Coffee,Beverages,90,139.99,Eastern Cape,0.15,1399.9,209.985,1189.915,900,289.91499999999996,24.36434535239912,Completed,1.0,Yes,No
50524,2025-05-01,1004,2013,5,Shampoo,Personal Care,65,99.99,Free State,0.05,499.95,24.997500000000002,474.9525,325,149.9525,31.57210457887894,Completed,2.0,Yes,No
50525,2025-08-02,1017,2008,5,Instant Coffee,Beverages,90,139.99,Eastern Cape,0.03,699.95,20.9985,678.9515,450,228.9515,33.721333556226035,Completed,6.0,No,No
50526,2025-08-27,1035,2011,1,Potato Chips,Snacks,12,24.99,KwaZulu-Natal,0.05,24.99,1.2495,23.740499999999997,12,11.740499999999997,49.453465596765014,Completed,3.0,Yes,No
50527,2025-02-25,1013,2001,9,White Bread,Bakery,10,18.99,Free State,0.1,170.91,17.091,153.819,90,63.81899999999999,41.489672927271656,Completed,6.0,No,No
50528,2025-12-16,1041,2013,7,Shampoo,Personal Care,65,99.99,Eastern Cape,0.08,699.93,55.9944,643.9355999999999,455,188.9355999999999,29.340760162972806,Cancelled,6.0,No,No
50529,2025-04-17,1039,2019,8,Bluetooth Speaker,Electronics,500,799.99,Gauteng,0.15,6399.92,959.9879999999999,5439.932,4000,1439.9319999999998,26.46966910615794,Completed,2.0,Yes,No
50530,2025-02-17,1015,2003,9,Rice 10kg,Groceries,120,179.99,Eastern Cape,0.1,1619.91,161.991,1457.919,1080,377.9190000000001,25.921810470952096,Pending,3.0,Yes,No
50531,2025-12-03,1029,2017,6,Beef Mince 1kg,Fresh Produce,100,159.99,Eastern Cape,0.03,959.94,28.7982,931.1418000000001,600,331.1418000000001,35.56298299571559,Completed,5.0,No,Yes
50532,2025-01-26,1029,2005,12,Laundry Powder,Cleaning,100,145.0,Eastern Cape,0.1,1740.0,174.0,1566.0,1200,366.0,23.371647509578544,Completed,4.0,No,No
50533,2025-09-14,1011,2020,5,Microwave Oven,Electronics,1200,1799.99,Eastern Cape,0.0,8999.95,0.0,8999.95,6000,2999.9500000000007,33.33296296090534,Completed,2.0,Yes,No
50534,2025-01-08,1032,2008,6,Instant Coffee,Beverages,90,139.99,Eastern Cape,0.08,839.94,67.1952,772.7448,540,232.74480000000005,30.11923211906441,Completed,3.0,Yes,No
50535,2025-09-10,1002,2014,11,Toilet Paper,Household,70,109.99,Free State,0.15,1209.8899999999999,181.48349999999996,1028.4064999999998,770,258.4064999999998,25.126883192589688,Cancelled,4.0,No,No
50536,2025-10-30,1047,2004,2,Coca-Cola 2L,Beverages,17,26.99,Western Cape,0.08,53.98,4.3184,49.6616,34,15.6616,31.53663997938045,Cancelled,5.0,No,No
50537,2025-02-25,1014,2011,4,Potato Chips,Snacks,12,24.99,Western Cape,0.03,99.96,2.9987999999999997,96.96119999999999,48,48.96119999999999,50.495662182398725,Completed,6.0,No,No
50538,2026-06-10,1020,2020,3,Microwave Oven,Electronics,1200,1799.99,Eastern Cape,0.05,5399.97,269.99850000000004,5129.971500000001,3600,1529.9715000000006,29.824171537795102,Completed,3.0,Yes,No
50539,2026-04-19,1022,2015,7,Cheese 500g,Dairy,55,84.99,Free State,0.05,594.93,29.746499999999997,565.1835,385,180.18349999999998,31.880530836445153,Completed,3.0,Yes,No
50540,2025-01-28,1011,2019,9,Bluetooth Speaker,Electronics,500,799.99,Eastern Cape,0.0,7199.91,0.0,7199.91,4500,2699.91,37.499218740234255,Pending,5.0,No,No
50541,2025-03-19,1027,2007,5,Cooking Oil 2L,Groceries,80,119.99,KwaZulu-Natal,0.0,599.9499999999999,0.0,599.9499999999999,400,199.94999999999993,33.32777731477623,Pending,5.0,No,No
50542,2025-08-04,1003,2019,6,Bluetooth Speaker,Electronics,500,799.99,KwaZulu-Natal,0.15,4799.9400000000005,719.9910000000001,4079.9490000000005,3000,1079.9490000000005,26.469669106157955,Cancelled,1.0,Yes,No
50543,2026-01-21,1017,2019,10,Bluetooth Speaker,Electronics,500,799.99,Eastern Cape,0.15,7999.9,1199.985,6799.915,5000,1799.915,26.469669106157944,Pending,3.0,Yes,No
50544,2025-12-31,1044,2011,12,Potato Chips,Snacks,12,24.99,Western Cape,0.05,299.88,14.994,284.88599999999997,144,140.88599999999997,49.453465596765014,Completed,6.0,No,No
50545,2026-06-10,1028,2005,12,Laundry Powder,Cleaning,100,145.0,Western Cape,0.1,1740.0,174.0,1566.0,1200,366.0,23.371647509578544,Pending,3.0,Yes,No
50546,2025-11-08,1029,2005,2,Laundry Powder,Cleaning,100,145.0,Eastern Cape,0.0,290.0,0.0,290.0,200,90.0,31.03448275862069,Completed,5.0,No,No
50547,2025-01-07,1021,2008,3,Instant Coffee,Beverages,90,139.99,Western Cape,0.05,419.97,20.998500000000003,398.97150000000005,270,128.97150000000005,32.325993210041325,Pending,2.0,Yes,Yes
50548,2025-01-03,1047,2010,3,Orange Juice,Beverages,25,44.99,Western Cape,0.05,134.97,6.7485,128.2215,75,53.22149999999999,41.50746949614534,Cancelled,2.0,Yes,No
50549,2025-12-29,1016,2006,12,Chocolate Bar,Snacks,9,17.99,Western Cape,0.1,215.88,21.588,194.292,108,86.292,44.4135630906059,Cancelled,4.0,No,No
50550,2026-05-23,1037,2015,12,Cheese 500g,Dairy,55,84.99,KwaZulu-Natal,0.05,1019.8799999999999,50.994,968.8859999999999,660,308.88599999999985,31.880530836445143,Completed,4.0,No,No
50551,2025-10-01,1020,2016,9,Chicken 2kg,Fresh Produce,85,129.99,Eastern Cape,0.15,1169.91,175.4865,994.4235000000001,765,229.4235000000001,23.07100546195862,Completed,2.0,Yes,No
50552,2026-05-21,1006,2017,7,Beef Mince 1kg,Fresh Produce,100,159.99,Western Cape,0.08,1119.93,89.59440000000001,1030.3356,700,330.3356000000001,32.06097120200448,Cancelled,5.0,No,No
50553,2025-01-15,1019,2008,8,Instant Coffee,Beverages,90,139.99,Gauteng,0.15,1119.92,167.988,951.932,720,231.93200000000002,24.364345352399123,Completed,5.0,No,No
50554,2025-07-11,1005,2008,11,Instant Coffee,Beverages,90,139.99,Free State,0.1,1539.89,153.98900000000003,1385.901,990,395.90100000000007,28.566326166154727,Completed,4.0,No,No
50555,2026-04-30,1003,2009,10,Breakfast Cereal,Groceries,55,89.99,KwaZulu-Natal,0.1,899.9,89.99000000000001,809.91,550,259.90999999999997,32.09122001210011,Completed,2.0,Yes,No
50556,2025-01-28,1001,2002,11,Full Cream Milk,Dairy,15,24.5,Eastern Cape,0.15,269.5,40.425,229.075,165,64.07499999999999,27.97118847539015,Cancelled,5.0,No,Yes
50557,2025-02-08,1038,2015,9,Cheese 500g,Dairy,55,84.99,Free State,0.15,764.91,114.73649999999999,650.1735,495,155.1735,23.86647564073282,Completed,2.0,Yes,Yes
50558,2025-09-30,1015,2018,6,LED Television,Electronics,3800,5499.99,Eastern Cape,0.0,32999.94,0.0,32999.94,22800,10199.940000000002,30.9089652890278,Completed,3.0,Yes,No
50559,2025-08-19,1034,2003,4,Rice 10kg,Groceries,120,179.99,Gauteng,0.08,719.96,57.5968,662.3632,480,182.3632,27.53220589549661,Completed,5.0,No,Yes
50560,2025-03-27,1035,2017,12,Beef Mince 1kg,Fresh Produce,100,159.99,KwaZulu-Natal,0.15,1919.88,287.982,1631.8980000000001,1200,431.89800000000014,26.465992359816614,Cancelled,6.0,No,No
50561,2026-04-19,1049,2004,1,Coca-Cola 2L,Beverages,17,26.99,Western Cape,0.05,26.99,1.3495,25.6405,17,8.6405,33.69864082213685,Completed,5.0,No,Yes
50562,2025-05-06,1025,2004,8,Coca-Cola 2L,Beverages,17,26.99,Gauteng,0.15,215.92,32.388,183.53199999999998,136,47.53199999999998,25.89848091885883,Pending,2.0,Yes,No
50563,2026-06-21,1024,2014,7,Toilet Paper,Household,70,109.99,Gauteng,0.05,769.93,38.4965,731.4335,490,241.43349999999998,33.008263909159204,Completed,4.0,No,No
50564,2025-05-25,1012,2009,2,Breakfast Cereal,Groceries,55,89.99,KwaZulu-Natal,0.08,179.98,14.398399999999999,165.58159999999998,110,55.58159999999998,33.567497837924016,Completed,5.0,No,No
50565,2026-06-09,1018,2009,8,Breakfast Cereal,Groceries,55,89.99,Free State,0.1,719.92,71.992,647.928,440,207.928,32.09122001210011,Completed,3.0,Yes,No
50566,2025-07-31,1015,2018,12,LED Television,Electronics,3800,5499.99,Eastern Cape,0.05,65999.88,3299.9940000000006,62699.886000000006,45600,17099.886000000006,27.2725950410819,Completed,1.0,Yes,No
50567,2025-01-25,1044,2010,5,Orange Juice,Beverages,25,44.99,Western Cape,0.0,224.95000000000002,0.0,224.95000000000002,125,99.95000000000002,44.43209602133808,Completed,2.0,Yes,No
50568,2026-01-29,1016,2004,7,Coca-Cola 2L,Beverages,17,26.99,Western Cape,0.03,188.92999999999998,5.6678999999999995,183.26209999999998,119,64.26209999999998,35.065679155701034,Completed,6.0,No,No
50569,2025-03-08,1027,2012,4,Dishwashing Liquid,Cleaning,45,69.99,KwaZulu-Natal,0.0,279.96,0.0,279.96,180,99.95999999999998,35.70510072867552,Cancelled,6.0,No,No
50570,2025-08-21,1008,2008,5,Instant Coffee,Beverages,90,139.99,KwaZulu-Natal,0.03,699.95,20.9985,678.9515,450,228.9515,33.721333556226035,Pending,6.0,No,Yes
50571,2025-04-19,1046,2002,8,Full Cream Milk,Dairy,15,24.5,Gauteng,0.15,196.0,29.4,166.6,120,46.599999999999994,27.97118847539015,Completed,3.0,Yes,No
50572,2025-05-26,1025,2013,1,Shampoo,Personal Care,65,99.99,Gauteng,0.05,99.99,4.9995,94.9905,65,29.990499999999997,31.57210457887894,Completed,6.0,No,Yes
50573,2025-04-21,1017,2016,1,Chicken 2kg,Fresh Produce,85,129.99,Eastern Cape,0.03,129.99,3.8997,126.09030000000001,85,41.09030000000001,32.587994476974046,Completed,6.0,No,No
